item_id_slug,item_tipo,item_titulo,item_entidad,ciclo_siglas,competencia_id,competencia_titulo,tipo_relacion,orden_preparacion,nivel_minimo_recomendado,obligatoria_para_item,motivo_relacion,video_recurso_id,video_titulo,canal,youtube_url,embed_url_privacidad_mejorada,inicio_segundos,fin_segundos,objetivo_video_en_al_lio,actividad_despues_video,evidencia_minima,fiabilidad_1_5,tipo_cobertura,estado_embed,ultima_revision,estado_curacion_ia,accion_recomendada_ia,motivo_curacion_ia,video_sustituto_id,video_sustituto_url,publicar_como_principal,duracion_minutos_verificada,visitas_verificadas,cumple_min_45m,cumple_min_300k,relevancia_directa_ciclo
af_fundacion_sepi_futuras_becas,beca,Avisos de futuras becas Fundación SEPI,Fundación SEPI,AF,AF-CLI-002,Gestionar comunicaciones y archivo multicanal,requiere,4,2,no,"Avisos de futuras becas Fundación SEPI se relaciona con Gestionar comunicaciones y archivo multicanal por su tipo, descripción o etiquetas.",YT-DRIVE-001,"Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,"Archivar comunicaciones por expediente, canal, fecha y estado.",Clasifica cada comunicación || Mantiene plazos y responsables || Controla acceso y conservación,Registro de comunicaciones ficticio,4.0,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
af_fundacion_sepi_futuras_becas,beca,Avisos de futuras becas Fundación SEPI,Fundación SEPI,AF,AF-EMP-001,Preparar candidatura administrativa,requiere,5,2,no,"Avisos de futuras becas Fundación SEPI se relaciona con Preparar candidatura administrativa por su tipo, descripción o etiquetas.",YT-DRIVE-001,"Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,"Organizar CV, títulos, certificados y evidencias administrativas.","CV adaptado a un puesto || Portfolio con hoja, expediente y dashboard || Matriz de requisitos y documentación de tres ofertas","CV, portfolio y matriz de brechas",4.0,parcial_con_actividad,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
af_programa_emplea_t_granada,convocatoria_practicas,Programa Emplea-T Granada,Ayuntamiento de Granada,AF,AF-LAB-001,"Interpretar contratos, jornada y documentación laboral",requiere,1,2,sí,"Programa Emplea-T Granada se relaciona con Interpretar contratos, jornada y documentación laboral por su tipo, descripción o etiquetas.",YT-DRIVE-001,"Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,"Organizar contratos, anexos, jornada y documentación laboral.",Selecciona modalidad coherente con caso || Identifica documentación y plazos || Mantiene expediente completo y confidencial,Expediente laboral ficticio,4.0,parcial_requiere_normativa_laboral,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
af_programa_emplea_t_granada,convocatoria_practicas,Programa Emplea-T Granada,Ayuntamiento de Granada,AF,AF-EMP-001,Preparar candidatura administrativa,requiere,2,2,sí,"Programa Emplea-T Granada se relaciona con Preparar candidatura administrativa por su tipo, descripción o etiquetas.",YT-DRIVE-001,"Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,"Organizar CV, títulos, certificados y evidencias administrativas.","CV adaptado a un puesto || Portfolio con hoja, expediente y dashboard || Matriz de requisitos y documentación de tres ofertas","CV, portfolio y matriz de brechas",4.0,parcial_con_actividad,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
af_programa_emplea_t_granada,convocatoria_practicas,Programa Emplea-T Granada,Ayuntamiento de Granada,AF,AF-OFI-002,Usar Excel para gestión administrativa,requiere,3,1,no,"Programa Emplea-T Granada se relaciona con Usar Excel para gestión administrativa por su tipo, descripción o etiquetas.",YT-EXCEL-001,Curso completo de Excel,A2 Capacitación: Excel,https://www.youtube.com/watch?v=m8i4fMUCpK0,https://www.youtube-nocookie.com/embed/m8i4fMUCpK0?rel=0&enablejsapi=1&cc_load_policy=1,0,0,"Construir hojas de gestión con fórmulas, tablas y validaciones.",Usa referencias absolutas y relativas || Aplica funciones de búsqueda y lógicas || Valida entradas y resume datos con tabla dinámica o equivalente,Libro de control administrativo,4.5,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
af_programa_emplea_t_granada,convocatoria_practicas,Programa Emplea-T Granada,Ayuntamiento de Granada,AF,AF-CLI-001,"Atender y registrar consultas, quejas y reclamaciones",requiere,4,1,no,"Programa Emplea-T Granada se relaciona con Atender y registrar consultas, quejas y reclamaciones por su tipo, descripción o etiquetas.",YT-HUBSPOT-CRM-001,HubSpot CRM para principiantes,HubSpot Español,https://www.youtube.com/watch?v=RXbOwk1l2T8,https://www.youtube-nocookie.com/embed/RXbOwk1l2T8?rel=0&enablejsapi=1&cc_load_policy=1,0,0,"Registrar consulta o reclamación con responsable, estado y respuesta.","Recoge hechos y necesidad || Explica plazo, responsable y siguiente paso || Registra y cierra la incidencia",Role-play y ficha de tres casos,5.0,parcial_con_simulacion,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
af_fp_dual_andalucia_empresa,convocatoria_practicas,Formación Profesional Dual en Andalucía,Junta de Andalucía,AF,AF-JUR-001,Distinguir formas jurídicas y órganos de la empresa,requiere,1,1,sí,"Formación Profesional Dual en Andalucía se relaciona con Distinguir formas jurídicas y órganos de la empresa por su tipo, descripción o etiquetas.",YT-HUBSPOT-CRM-001,HubSpot CRM para principiantes,HubSpot Español,https://www.youtube.com/watch?v=RXbOwk1l2T8,https://www.youtube-nocookie.com/embed/RXbOwk1l2T8?rel=0&enablejsapi=1&cc_load_policy=1,0,0,"Relacionar estructura de empresa, roles y responsabilidades en un sistema de gestión.",Compara autónomo y sociedades habituales || Identifica órganos y responsabilidades || Justifica una forma para un caso sencillo,Tabla comparativa y recomendación,5.0,orientativa_requiere_fuente_legal,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
af_fp_dual_andalucia_empresa,convocatoria_practicas,Formación Profesional Dual en Andalucía,Junta de Andalucía,AF,AF-RRHH-002,"Aplicar responsabilidad social, igualdad y protección",requiere,2,2,sí,"Formación Profesional Dual en Andalucía se relaciona con Aplicar responsabilidad social, igualdad y protección por su tipo, descripción o etiquetas.",YT-HUBSPOT-CRM-001,HubSpot CRM para principiantes,HubSpot Español,https://www.youtube.com/watch?v=RXbOwk1l2T8,https://www.youtube-nocookie.com/embed/RXbOwk1l2T8?rel=0&enablejsapi=1&cc_load_policy=1,0,0,"Limitar datos, permisos y trazabilidad en información de personas.",Identifica grupos afectados || Define medidas e indicadores || Evita recopilar o divulgar datos innecesarios,Política interna breve con indicadores,5.0,parcial_requiere_normativa,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
af_fp_dual_andalucia_empresa,convocatoria_practicas,Formación Profesional Dual en Andalucía,Junta de Andalucía,AF,AF-EMP-001,Preparar candidatura administrativa,requiere,3,2,no,"Formación Profesional Dual en Andalucía se relaciona con Preparar candidatura administrativa por su tipo, descripción o etiquetas.",YT-DRIVE-001,"Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,"Organizar CV, títulos, certificados y evidencias administrativas.","CV adaptado a un puesto || Portfolio con hoja, expediente y dashboard || Matriz de requisitos y documentación de tres ofertas","CV, portfolio y matriz de brechas",4.0,parcial_con_actividad,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
af_fp_dual_andalucia_empresa,convocatoria_practicas,Formación Profesional Dual en Andalucía,Junta de Andalucía,AF,AF-SIM-001,Gestionar una empresa simulada de forma integrada,requiere,4,3,no,"Formación Profesional Dual en Andalucía se relaciona con Gestionar una empresa simulada de forma integrada por su tipo, descripción o etiquetas.",YT-SAGE-INVOICE-001,Cómo crear una factura en Sage,Sage Customer Support,https://www.youtube.com/watch?v=HgbxbpwhKXs,https://www.youtube-nocookie.com/embed/HgbxbpwhKXs?rel=0&enablejsapi=1&cc_load_policy=1,0,0,Simular facturación y operaciones de una empresa con trazabilidad.,Procesos mantienen trazabilidad entre departamentos || Documentación e importes cuadran || Se revisan resultados y se corrigen incidencias,Expediente anual de empresa simulada,5.0,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
af_fp_dual_andalucia_empresa,convocatoria_practicas,Formación Profesional Dual en Andalucía,Junta de Andalucía,AF,AF-PRJ-001,Diseñar una solución administrativa integral,requiere,5,3,no,"Formación Profesional Dual en Andalucía se relaciona con Diseñar una solución administrativa integral por su tipo, descripción o etiquetas.",YT-EXCEL-001,Curso completo de Excel,A2 Capacitación: Excel,https://www.youtube.com/watch?v=m8i4fMUCpK0,https://www.youtube-nocookie.com/embed/m8i4fMUCpK0?rel=0&enablejsapi=1&cc_load_policy=1,0,0,"Diseñar una solución integrada de documentos, datos, control y reporting.","Problema y alcance definidos || Proceso y documentación son completos || Incluye indicadores, seguridad y viabilidad","Memoria, plantillas, dashboard y presentación",4.5,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
af_feria_internacional_empleo_granada_2026,evento,Feria Internacional de Empleo de Granada 2026,Cámara de Comercio de Granada,AF,AF-EMP-001,Preparar candidatura administrativa,requiere,1,2,sí,"Feria Internacional de Empleo de Granada 2026 se relaciona con Preparar candidatura administrativa por su tipo, descripción o etiquetas.",YT-DRIVE-001,"Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,"Organizar CV, títulos, certificados y evidencias administrativas.","CV adaptado a un puesto || Portfolio con hoja, expediente y dashboard || Matriz de requisitos y documentación de tres ofertas","CV, portfolio y matriz de brechas",4.0,parcial_con_actividad,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
af_feria_internacional_empleo_granada_2026,evento,Feria Internacional de Empleo de Granada 2026,Cámara de Comercio de Granada,AF,AF-PRJ-002,Presentar y defender una propuesta administrativa,requiere,2,3,sí,"Feria Internacional de Empleo de Granada 2026 se relaciona con Presentar y defender una propuesta administrativa por su tipo, descripción o etiquetas.",YT-CANVA-BRAND-001,Kit de marca en Canva,Canva Latinoamérica,https://www.youtube.com/watch?v=havARJ_ZQg8,https://www.youtube-nocookie.com/embed/havARJ_ZQg8?rel=0&enablejsapi=1&cc_load_policy=1,0,0,"Presentar proceso, controles, resultados y mejoras de la solución.",Presentación de 5 minutos || Demuestra documentos o panel || Responde dudas y reconoce límites normativos,Vídeo o defensa,5.0,parcial_con_presentacion,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
af_feria_internacional_empleo_granada_2026,evento,Feria Internacional de Empleo de Granada 2026,Cámara de Comercio de Granada,AF,AF-BAS-004,Redactar correos y comunicaciones profesionales,requiere,3,0,no,"Feria Internacional de Empleo de Granada 2026 se relaciona con Redactar correos y comunicaciones profesionales por su tipo, descripción o etiquetas.",YT-DRIVE-001,"Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,Redactar y archivar comunicaciones profesionales trazables.,Asunto permite identificar la acción || Mensaje contiene datos y petición necesarios || Mantiene tono profesional y revisa adjuntos,Tres correos de casos administrativos,4.0,parcial_con_redaccion,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
af_feria_fp_granada_2026,evento,II Feria de Formación Profesional de Granada,Cámara de Comercio de Granada y entidades colaboradoras,AF,AF-SIM-001,Gestionar una empresa simulada de forma integrada,requiere,1,3,sí,"II Feria de Formación Profesional de Granada se relaciona con Gestionar una empresa simulada de forma integrada por su tipo, descripción o etiquetas.",YT-SAGE-INVOICE-001,Cómo crear una factura en Sage,Sage Customer Support,https://www.youtube.com/watch?v=HgbxbpwhKXs,https://www.youtube-nocookie.com/embed/HgbxbpwhKXs?rel=0&enablejsapi=1&cc_load_policy=1,0,0,Simular facturación y operaciones de una empresa con trazabilidad.,Procesos mantienen trazabilidad entre departamentos || Documentación e importes cuadran || Se revisan resultados y se corrigen incidencias,Expediente anual de empresa simulada,5.0,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
af_feria_fp_granada_2026,evento,II Feria de Formación Profesional de Granada,Cámara de Comercio de Granada y entidades colaboradoras,AF,AF-PRJ-001,Diseñar una solución administrativa integral,requiere,2,3,sí,"II Feria de Formación Profesional de Granada se relaciona con Diseñar una solución administrativa integral por su tipo, descripción o etiquetas.",YT-EXCEL-001,Curso completo de Excel,A2 Capacitación: Excel,https://www.youtube.com/watch?v=m8i4fMUCpK0,https://www.youtube-nocookie.com/embed/m8i4fMUCpK0?rel=0&enablejsapi=1&cc_load_policy=1,0,0,"Diseñar una solución integrada de documentos, datos, control y reporting.","Problema y alcance definidos || Proceso y documentación son completos || Incluye indicadores, seguridad y viabilidad","Memoria, plantillas, dashboard y presentación",4.5,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
af_feria_fp_granada_2026,evento,II Feria de Formación Profesional de Granada,Cámara de Comercio de Granada y entidades colaboradoras,AF,AF-JUR-002,Preparar trámites de constitución y documentación oficial,requiere,3,1,no,"II Feria de Formación Profesional de Granada se relaciona con Preparar trámites de constitución y documentación oficial por su tipo, descripción o etiquetas.",YT-DRIVE-001,"Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,Organizar expediente de constitución y controlar versiones y firmas.,Ordena trámites y responsables || Completa modelos simulados sin datos incoherentes || Mantiene registro de presentación y plazo,Expediente ficticio de constitución o modificación,4.0,parcial_requiere_fuente_legal,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
af_feria_fp_granada_2026,evento,II Feria de Formación Profesional de Granada,Cámara de Comercio de Granada y entidades colaboradoras,AF,AF-PRJ-002,Presentar y defender una propuesta administrativa,requiere,4,3,no,"II Feria de Formación Profesional de Granada se relaciona con Presentar y defender una propuesta administrativa por su tipo, descripción o etiquetas.",YT-CANVA-BRAND-001,Kit de marca en Canva,Canva Latinoamérica,https://www.youtube.com/watch?v=havARJ_ZQg8,https://www.youtube-nocookie.com/embed/havARJ_ZQg8?rel=0&enablejsapi=1&cc_load_policy=1,0,0,"Presentar proceso, controles, resultados y mejoras de la solución.",Presentación de 5 minutos || Demuestra documentos o panel || Responde dudas y reconoce límites normativos,Vídeo o defensa,5.0,parcial_con_presentacion,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
af_feria_fp_granada_2026,evento,II Feria de Formación Profesional de Granada,Cámara de Comercio de Granada y entidades colaboradoras,AF,AF-EMP-001,Preparar candidatura administrativa,requiere,5,2,no,"II Feria de Formación Profesional de Granada se relaciona con Preparar candidatura administrativa por su tipo, descripción o etiquetas.",YT-DRIVE-001,"Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,"Organizar CV, títulos, certificados y evidencias administrativas.","CV adaptado a un puesto || Portfolio con hoja, expediente y dashboard || Matriz de requisitos y documentación de tres ofertas","CV, portfolio y matriz de brechas",4.0,parcial_con_actividad,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
af_formate_granada_2026,evento,FÓRMATE 2026: Feria de Formación para el Empleo,Delegación Territorial de Desarrollo Educativo y entidades colaboradoras,AF,AF-EMP-001,Preparar candidatura administrativa,requiere,1,2,sí,"FÓRMATE 2026: Feria de Formación para el Empleo se relaciona con Preparar candidatura administrativa por su tipo, descripción o etiquetas.",YT-DRIVE-001,"Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,"Organizar CV, títulos, certificados y evidencias administrativas.","CV adaptado a un puesto || Portfolio con hoja, expediente y dashboard || Matriz de requisitos y documentación de tres ofertas","CV, portfolio y matriz de brechas",4.0,parcial_con_actividad,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
af_formate_granada_2026,evento,FÓRMATE 2026: Feria de Formación para el Empleo,Delegación Territorial de Desarrollo Educativo y entidades colaboradoras,AF,AF-PRJ-002,Presentar y defender una propuesta administrativa,requiere,2,3,sí,"FÓRMATE 2026: Feria de Formación para el Empleo se relaciona con Presentar y defender una propuesta administrativa por su tipo, descripción o etiquetas.",YT-CANVA-BRAND-001,Kit de marca en Canva,Canva Latinoamérica,https://www.youtube.com/watch?v=havARJ_ZQg8,https://www.youtube-nocookie.com/embed/havARJ_ZQg8?rel=0&enablejsapi=1&cc_load_policy=1,0,0,"Presentar proceso, controles, resultados y mejoras de la solución.",Presentación de 5 minutos || Demuestra documentos o panel || Responde dudas y reconoce límites normativos,Vídeo o defensa,5.0,parcial_con_presentacion,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
af_formate_granada_2026,evento,FÓRMATE 2026: Feria de Formación para el Empleo,Delegación Territorial de Desarrollo Educativo y entidades colaboradoras,AF,AF-BAS-004,Redactar correos y comunicaciones profesionales,requiere,3,0,no,"FÓRMATE 2026: Feria de Formación para el Empleo se relaciona con Redactar correos y comunicaciones profesionales por su tipo, descripción o etiquetas.",YT-DRIVE-001,"Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,Redactar y archivar comunicaciones profesionales trazables.,Asunto permite identificar la acción || Mensaje contiene datos y petición necesarios || Mantiene tono profesional y revisa adjuntos,Tres correos de casos administrativos,4.0,parcial_con_redaccion,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
af_red_emprende_granada_2026,reto,V Red Emprende 2026,Delegación Territorial de Desarrollo Educativo de Granada,AF,AF-PRJ-002,Presentar y defender una propuesta administrativa,requiere,1,3,sí,"V Red Emprende 2026 se relaciona con Presentar y defender una propuesta administrativa por su tipo, descripción o etiquetas.",YT-CANVA-BRAND-001,Kit de marca en Canva,Canva Latinoamérica,https://www.youtube.com/watch?v=havARJ_ZQg8,https://www.youtube-nocookie.com/embed/havARJ_ZQg8?rel=0&enablejsapi=1&cc_load_policy=1,0,0,"Presentar proceso, controles, resultados y mejoras de la solución.",Presentación de 5 minutos || Demuestra documentos o panel || Responde dudas y reconoce límites normativos,Vídeo o defensa,5.0,parcial_con_presentacion,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
af_red_emprende_granada_2026,reto,V Red Emprende 2026,Delegación Territorial de Desarrollo Educativo de Granada,AF,AF-EMP-001,Preparar candidatura administrativa,requiere,2,2,sí,"V Red Emprende 2026 se relaciona con Preparar candidatura administrativa por su tipo, descripción o etiquetas.",YT-DRIVE-001,"Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,"Organizar CV, títulos, certificados y evidencias administrativas.","CV adaptado a un puesto || Portfolio con hoja, expediente y dashboard || Matriz de requisitos y documentación de tres ofertas","CV, portfolio y matriz de brechas",4.0,parcial_con_actividad,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
af_red_emprende_granada_2026,reto,V Red Emprende 2026,Delegación Territorial de Desarrollo Educativo de Granada,AF,AF-BAS-004,Redactar correos y comunicaciones profesionales,requiere,3,0,no,"V Red Emprende 2026 se relaciona con Redactar correos y comunicaciones profesionales por su tipo, descripción o etiquetas.",YT-DRIVE-001,"Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,Redactar y archivar comunicaciones profesionales trazables.,Asunto permite identificar la acción || Mensaje contiene datos y petición necesarios || Mantiene tono profesional y revisa adjuntos,Tres correos de casos administrativos,4.0,parcial_con_redaccion,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
af_eventos_andalucia_emprende,evento,Agenda de eventos de Andalucía Emprende,Andalucía Emprende,AF,AF-SIM-001,Gestionar una empresa simulada de forma integrada,requiere,1,3,sí,"Agenda de eventos de Andalucía Emprende se relaciona con Gestionar una empresa simulada de forma integrada por su tipo, descripción o etiquetas.",YT-SAGE-INVOICE-001,Cómo crear una factura en Sage,Sage Customer Support,https://www.youtube.com/watch?v=HgbxbpwhKXs,https://www.youtube-nocookie.com/embed/HgbxbpwhKXs?rel=0&enablejsapi=1&cc_load_policy=1,0,0,Simular facturación y operaciones de una empresa con trazabilidad.,Procesos mantienen trazabilidad entre departamentos || Documentación e importes cuadran || Se revisan resultados y se corrigen incidencias,Expediente anual de empresa simulada,5.0,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
af_eventos_andalucia_emprende,evento,Agenda de eventos de Andalucía Emprende,Andalucía Emprende,AF,AF-JUR-001,Distinguir formas jurídicas y órganos de la empresa,requiere,2,1,sí,"Agenda de eventos de Andalucía Emprende se relaciona con Distinguir formas jurídicas y órganos de la empresa por su tipo, descripción o etiquetas.",YT-HUBSPOT-CRM-001,HubSpot CRM para principiantes,HubSpot Español,https://www.youtube.com/watch?v=RXbOwk1l2T8,https://www.youtube-nocookie.com/embed/RXbOwk1l2T8?rel=0&enablejsapi=1&cc_load_policy=1,0,0,"Relacionar estructura de empresa, roles y responsabilidades en un sistema de gestión.",Compara autónomo y sociedades habituales || Identifica órganos y responsabilidades || Justifica una forma para un caso sencillo,Tabla comparativa y recomendación,5.0,orientativa_requiere_fuente_legal,revisar_automaticamente_antes_de_publicar,2026-08-04,SIN_REFERENCIA_AUDITADA,REVISAR,No enlazado con biblioteca auditada.,,,NO_HASTA_REVISAR,,,NO_VERIFICADO,NO_VERIFICADO,NO_VERIFICADA
